scaffold1	scaffold2	connections
21068	53620	1
77889	82460	3
53433	5491	5
49454	54473	4
26710	32838	7
14435	7752	20
21051	52336	1
13433	38185	1
15498	32827	1
26071	46951	7
34826	46742	9
72427	76109	1
31650	51175	3
703	9249	1
67605	71693	4
3209	40132	4
11599	49317	12
23791	4152	6
33787	33922	2
26731	6243	3
27635	41741	3
40153	57262	3
22697	5232	12
89590	89871	4
32015	58716	2
29680	93332	4
66141	80822	2
16846	47974	3
15898	8748	18
50362	7904	3
17898	9681	36
3512	6768	18
10603	15470	14
15758	35778	15
140	143	5
49074	54352	3
14001	8886	10
69321	84127	3
93369	95488	3
21396	24677	3
78403	81176	2
31165	6757	3
64754	65282	5
10900	46961	6
27873	46040	2
26100	7916	1
15820	59058	7
1675	5266	3
40838	6922	1
27139	27801	2
7319	8197	49
8714	8715	49
29717	57633	5
22913	3503	23
17710	17711	8
79858	88633	2
1501	2407	7
81722	84013	3
29131	33980	4
89154	90924	2
37885	45150	6
1860	3370	7
46431	6379	1
1372	3934	1
67644	72941	2
25034	8080	41
69073	69793	2
31363	55246	1
19582	39809	14
89040	90267	1
10514	27167	7
25846	9991	7
30044	5111	22
11933	12711	1
36666	52697	1
15631	7427	14
36028	8954	17
1160	32690	5
2795	44	8
14263	47582	1
20768	40215	1
20008	9216	2
32704	44617	2
22106	9433	24
2472	34166	3
4299	8701	35
57700	67395	3
66175	66754	4
30591	55441	5
37145	39542	9
71808	75409	9
47172	77467	9
35597	4831	3
87751	95490	3
12199	45990	7
34244	43124	6
24083	31588	1
34760	83072	2
57929	79331	2
30152	32457	1
64852	67173	2
37203	39579	11
16370	9332	1
10936	27449	17
33441	4294	18
17922	28062	1
19620	20378	6
27104	41848	5
11989	3245	14
39076	56429	14
22712	37237	16
46590	72503	59
11509	35989	2
34572	36024	2
65355	67762	3
31614	4422	7
41514	56458	1
17884	1984	2
24135	460	2
44324	57559	2
10333	33980	2
39429	6632	3
74745	75888	1
62545	65170	2
18037	45107	4
10960	18616	1
14445	28346	2
62	8991	49
53631	64996	6
79359	86303	2
1561	21525	7
80663	85750	2
12774	3932	4
21260	22803	4
75912	77105	2
45206	7028	1
35337	43856	1
11768	1854	2
14299	35777	8
12937	6152	4
14446	4942	16
78297	90620	1
20708	24386	105
5866	9441	5
50259	74968	4
27486	49426	1
14485	30175	7
56425	90040	10
17275	55652	1
28822	37454	7
10846	10847	4
794	9632	1
57449	88658	2
19051	55043	5
3216	5390	17
33567	55279	1
88247	89026	3
15139	15140	2
18639	47739	2
23397	34143	10
6245	7514	7
11464	6300	1
4770	5025	18
13830	8054	3
29597	49259	5
31564	41707	5
1454	3157	34
78784	87495	2
12001	2269	9
67765	77642	2
67986	69938	12
15532	38512	3
23011	23012	4
65701	68141	5
19525	21099	7
11137	20142	11
89724	90241	1
68436	69718	1
91662	93179	2
17256	46909	67
59048	7247	4
24136	39201	10
30617	7478	5
49710	7665	4
42673	54090	3
12015	29407	10
53754	65201	4
11762	18585	4
13457	18617	2
28372	59745	2
11727	2691	1
16156	16779	22
91679	91894	3
64602	64961	2
39237	6572	5
55591	56702	74
588	9029	2
13776	8353	2
42650	43508	6
13502	29451	7
1597	989	1
33995	50061	1
40252	55004	2
15977	3414	1
34901	3546	33
11335	13182	103
34778	36859	4
24317	39352	1
91053	91119	1
42793	58590	9
30808	34242	48
20009	4572	26
10267	24153	7
57396	64552	2
40460	46497	6
21620	33763	165
86190	87087	4
38558	61236	1
13922	41371	3
36954	37800	4
37920	61072	1
22574	26822	1
16092	641	1
1229	3872	11
19319	21601	1
44617	63151	32
11763	8341	60
26676	30960	2
14385	8978	1
23084	39550	6
5086	5087	5
17776	17777	5
21056	9903	1
12435	1623	1
17636	28280	85
39381	50386	1
43744	44753	7
13531	5520	1
1942	1943	7
22993	23183	2
20169	23107	13
33650	33651	8
11359	11360	48
30649	61912	6
21161	35208	12
9496	9497	3
17674	22556	10
19069	2862	10
10342	3246	15
105	20143	7
91244	95932	2
31566	35391	9
12058	20127	24
52067	85844	1
17212	83234	2
47503	81562	1
74137	81025	2
13567	35829	9
24736	32939	2
22056	9709	20
36946	4973	11
34439	43280	3
1716	1717	14
69725	79554	1
14726	34904	123
90704	91987	2
62841	66547	7
12206	16068	2
33242	34404	9
41145	59645	3
92259	95384	3
1322	18185	1
15839	46835	1
15571	21421	1
12821	60321	2
42668	45086	6
10622	31209	8
14034	23855	1
47319	49362	2
71058	81646	1
14813	6870	1
14930	52488	4
1558	1751	32
6175	7321	88
14212	41061	7
44199	84213	1
1498	4610	10
67449	69784	2
161	8266	2
29797	62985	2
29835	49739	3
16481	21797	1
10026	62448	2
18	4282	73
50366	63333	2
14110	14111	3
16327	18100	6
4464	9648	2
10035	1689	38
4504	9332	1
16764	44364	4
23703	42828	1
35934	40771	8
12359	12419	2
11320	11321	49
83318	88576	3
27107	27336	12
13501	65388	4
46867	48080	8
58132	58489	5
23988	33744	7
2182	6953	10
74758	87188	2
37517	39381	6
4228	88	7
52981	6366	1
52968	58338	2
38267	64035	4
58959	62396	1
6004	8838	19
36978	54608	59
16071	21945	38
15618	3179	6
3572	3573	15
83341	85750	5
89079	91644	3
22570	8248	114
67592	71927	1
10289	41086	4
21108	2986	1
31948	32496	6
77804	93028	1
11441	5903	21
22987	8085	2
415	8632	10
10066	37215	1
44131	50237	2
19839	28697	1
11091	2879	1
73987	85407	4
11796	5368	1
68698	81116	3
56432	57253	1
3380	718	4
24285	24286	4
14313	4066	17
27943	44360	1
27582	37370	2
22058	718	1
15434	17292	7
13905	19259	2
18376	5524	1
71741	89709	3
29147	7855	20
19080	6844	1
55716	68354	2
15463	7277	3
13380	9476	3
15072	27554	2
53073	65681	4
12594	38794	2
22833	25605	6
21540	21541	1
10086	11763	17
633	6895	4
6869	69741	4
12691	31006	81
85619	89205	1
63945	64247	1
40146	44174	1
14962	69460	3
39458	46928	11
19663	41430	51
75314	76689	2
10662	10663	2
44848	97192	6
18835	30505	8
17688	628	6
36406	6026	4
13248	5562	1
39326	39327	5
28617	34086	5
12218	12762	4
16442	51589	4
78778	80238	1
38928	38929	2
77710	85844	6
29090	55834	2
44147	446	1
25007	41153	3
12938	7486	6
24055	3919	10
35480	38098	3
15838	51305	6
38963	38964	12
7439	7440	6
20273	612	6
50564	56053	14
19794	25993	1
28410	46768	4
11066	8649	1
27237	55043	12
19268	21132	3
86877	91183	1
31576	37366	6
38695	6197	1
44686	45775	1
58836	60077	1
35964	61653	5
44439	61130	1
32780	52044	4
13159	49529	1
14712	62994	9
12629	12630	2
24199	2901	1
19540	3041	8
66908	66909	3
34972	84306	5
22297	31539	19
14517	6160	7
18596	24387	74
12296	37082	7
10229	48737	1
1398	8881	2
57980	67978	3
1234	1235	46
74982	80935	2
1746	32618	6
12309	4468	1
5032	67826	1
48153	51025	1
37613	39228	6
55652	8966	1
15586	44331	7
54304	82701	4
36232	42717	1
2207	3952	9
45632	51631	3
50170	62579	1
54178	60838	3
34022	39662	1
10555	39530	4
31792	41502	3
31007	31601	16
11494	88816	1
299	5894	1
6862	6863	12
47056	56148	3
3736	7128	21
54123	60390	1
12111	2288	2
15244	31331	6
16823	31373	1
81966	87912	4
34987	56343	1
43184	57509	5
17879	17879	3
7958	8826	62
6227	7394	2
29915	29916	11
24513	62977	4
47234	56826	1
23219	50104	9
58861	72869	2
23577	9328	16
83506	91902	2
27001	38742	8
13195	1344	2
22784	43826	9
10819	17928	21
90602	92424	2
35752	63764	2
29815	7087	1
56584	67874	2
40282	8789	11
74444	87559	2
37461	7451	9
2664	2937	2
65417	69479	2
66559	80747	2
80675	81660	1
12093	47257	2
18315	29359	8
82475	85697	1
35286	61748	8
61545	61705	4
28932	40407	24
42364	56371	66
5065	5395	7
32382	39477	2
15081	16196	1
17121	66790	56
1423	64077	2
25520	37215	1
143	5112	4
84950	85961	3
49941	62583	9
19439	44437	5
16223	9814	3
29602	39053	19
18018	19998	5
14984	39	7
32710	70810	59
5784	640	1
12328	28095	13
2547	37511	6
20540	37974	8
21158	23871	7
55964	55965	2
2409	43910	23
89948	96866	1
12385	53581	1
33515	55860	8
24445	54887	1
46683	6922	10
38592	3991	1
23664	2664	28
27962	40850	2
67262	71544	2
18396	25061	1
34116	45451	50
36088	38723	70
25777	33466	8
30695	40665	6
83523	88586	2
64819	88219	2
32157	62498	64
16789	40357	17
14851	18842	7
10973	14746	26
34597	34598	15
78219	82655	1
52746	68791	7
27419	50886	7
5062	6858	70
17250	1937	2
52810	54162	1
143	1584	7
21001	32428	61
20544	9243	5
2208	26844	7
14812	1979	7
18152	57905	14
32704	44773	33
16452	27176	4
19733	36188	22
11684	68943	1
15355	16092	1
19376	33974	2
4815	950	13
14633	6660	2
23702	8118	106
23122	28869	2
38640	46103	93
70788	74612	3
3297	6425	14
29380	34710	2
64290	75155	1
19358	19859	23
19785	60919	1
25258	30573	12
23581	83170	4
17043	56728	1
4863	6555	6
36957	4087	4
32389	7464	7
28265	50754	7
34192	36284	2
10995	46223	14
245	26334	1
35413	908	1
16808	31876	19
72186	72187	9
10019	10020	1
79531	82877	1
6633	7779	4
16073	64275	1
20059	20812	6
86585	88826	8
24001	25122	28
14230	15992	1
12637	35650	23
47644	80449	2
3458	7572	1
10748	13113	16
22371	41434	1
2336	2338	2
73211	79695	1
12202	3276	5
45573	7990	8
10189	37344	8
24809	29787	3
90727	94436	2
89831	91924	2
47577	80617	1
65539	68592	3
15335	43295	2
77840	80076	1
52830	69280	3
14459	25238	127
22188	22189	4
16204	26938	1
69208	82702	1
12720	33814	8
14710	22522	1
70726	74756	1
13985	32331	11
59920	71153	2
51403	65784	2
86752	92375	2
39487	5731	1
57131	88957	7
15780	5885	2
13558	29698	8
75166	81699	2
186	316	1
32777	34807	1
34176	43711	6
4112	5825	4
56353	70204	5
38741	59919	3
2598	3939	25
10080	24083	11
18480	39173	11
11876	19645	2
14337	2990	18
1040	8812	50
17639	68865	1
48193	6106	8
16684	42198	1
17791	27585	2
6742	8857	28
66455	78684	1
3409	34869	11
73965	76849	3
12569	16396	15
15180	32965	4
13015	14515	4
69436	87530	2
72173	84893	4
33632	37437	1
62189	63502	2
17007	9197	7
20949	24650	7
18760	49580	2
38336	43446	4
1473	19882	2
25238	7927	11
14891	4552	1
21170	24803	2
26564	272	1
52972	6154	11
37066	46541	1
24754	45519	1
18000	2435	3
43410	48504	7
46759	60802	1
52531	68000	3
30007	54284	1
67185	87452	1
446	48311	4
76506	91490	2
74181	78053	7
27659	56124	4
69011	75546	3
73209	87346	2
31476	37081	5
35046	56921	14
71261	77583	1
25929	25930	2
208	883	1
80912	85222	1
15105	54466	9
15447	24171	3
18143	24302	5
19557	28821	1
22414	22415	168
90157	91708	2
19313	68323	2
44075	61790	13
25013	6140	11
80171	89313	1
596	702	9
29460	50656	2
42930	68136	11
40053	40054	4
17595	20764	1
27833	59102	1
12296	16408	2
71240	71759	3
32105	49322	2
68119	81696	3
53254	65633	5
27163	28452	14
10130	3661	4
16355	6055	57
29005	40058	1
11795	34386	3
18489	9399	84
29972	39669	4
53133	63406	59
38612	5562	1
16007	26905	17
21209	9195	12
70912	81498	2
1460	16262	4
9756	9757	2
13078	6941	27
37553	64799	9
10017	28172	1
80253	85020	1
46629	512	17
17425	33073	63
29732	8583	1
16145	2378	1
24131	3785	132
90027	90893	2
36916	53877	15
18019	31970	83
56278	7754	5
64044	92698	2
30409	5758	3
17264	19626	16
60031	67043	2
62985	62986	15
28152	28153	8
89790	90239	7
35232	37410	3
836	9387	105
5257	580	4
20281	23772	34
1014	4228	1
57395	77174	1
21543	675	5
53899	54283	5
2554	3230	4
23285	44297	61
14069	21533	83
17771	29873	120
58589	89556	2
77702	85985	1
1050	47977	3
27395	3228	5
34925	6927	50
61029	62515	5
12030	84	2
94773	96554	1
51432	66894	2
74513	77639	2
14016	8815	14
69678	72524	3
13349	37378	1
254	34817	8
10399	8161	4
74817	82275	1
4710	65960	2
14292	14389	3
29680	34492	3
49504	58072	8
20109	4455	45
48721	58899	1
12573	28087	2
23756	3331	3
35727	42097	1
1341	8325	12
1697	3331	1
74121	82641	1
53082	5768	55
21242	49169	4
22808	64247	1
40663	42640	6
24127	9821	3
28060	48611	3
17616	36229	1
1519	1520	4
33887	7130	1
6038	6039	30
60040	76903	6
80074	80637	2
61089	7127	2
8481	8482	8
19220	47656	3
34502	34503	1
45908	47164	2
18895	52623	27
2967	38197	2
15463	2878	26
80623	84744	1
56549	65325	9
19395	25043	8
116	934	41
33587	887	1
25150	47323	1
42329	7075	1
24868	56037	6
32042	32467	1
11066	2580	43
20940	5181	1
3000	7164	77
39812	50478	1
1086	26329	58
17619	24148	9
12339	16922	96
80475	85385	1
23317	38977	18
14928	28264	3
13637	40842	13
14047	24869	15
15270	17958	12
17491	8592	8
119	16424	1
25665	34723	1
13892	16694	4
20314	25860	9
84467	87350	2
61590	65753	2
11322	696	2
1322	24679	2
1807	7586	28
18738	7880	4
17709	33932	10
1825	35711	5
12807	12808	4
75530	75531	3
16561	7488	6
25888	64924	106
1060	3550	6
40597	62451	5
5834	7810	58
29668	7521	8
58451	67248	1
28719	39129	4
2163	4214	181
186	21259	1
446	8987	3
50421	66973	4
15904	59182	6
25972	43084	1
14545	42177	8
56956	56957	1
861	989	4
39659	41088	8
31898	33425	4
22092	22112	8
31052	46956	1
10143	9796	5
33087	7716	66
30927	446	1
20505	48088	24
218	46592	1
26826	44788	86
26476	42639	1
14569	14570	5
24376	68927	5
72653	79727	1
12489	6678	14
1192	4615	31
21961	605	63
10669	9933	43
12694	15439	2
5144	5182	34
25501	9027	22
17140	27851	1
14936	32355	5
68419	76353	1
1012	376	3
13498	21357	1
33164	33165	2
24199	47291	2
13857	6337	11
15324	4796	2
23534	36290	4
49504	74592	12
40216	4488	48
16274	1717	19
27966	7825	1
13123	53819	1
20860	22248	7
38179	48995	8
24203	27959	12
10885	24233	2
30658	50586	2
18716	8005	23
10180	44363	15
27515	29310	9
32602	41531	10
15747	24587	1
78429	85445	1
22976	45154	7
46855	65491	34
36483	43404	2
5111	9449	2
6024	6751	1
24511	8545	8
28786	48331	12
62611	71711	6
75738	86487	1
15095	21058	1
2425	32045	52
44430	52432	1
74259	83649	2
14311	9741	1
4953	4971	86
14900	25272	9
12265	9449	3
49974	53666	4
4474	4998	11
29372	49201	6
16248	28467	20
14070	4062	21
70562	82871	1
1371	1560	6
13570	13571	4
26436	58906	2
32200	44249	4
10085	18039	3
41461	53283	6
55278	72568	2
10501	15354	1
68599	71329	4
2369	55558	1
23191	33814	12
10222	9693	31
30328	37328	2
13194	69241	63
48856	50889	3
25899	49759	55
15704	7697	9
55065	67978	4
93929	94952	4
19604	30219	40
18766	4270	13
4415	9120	50
43124	9967	26
23645	61479	1
6757	9445	1
91386	93551	2
19726	35323	58
35427	42724	3
1782	37966	120
72238	80583	1
21257	37072	2
34540	56871	2
10354	37553	8
47191	57698	5
86725	89093	3
89134	93158	2
21833	8856	6
68742	75293	4
7607	957	16
3237	7781	5
56513	76617	3
22429	27961	1
22036	73951	3
69160	76667	1
25990	38292	13
42039	7480	6
18395	24831	194
75254	86926	1
79527	82274	1
5790	7798	193
37495	9688	9
49504	73681	11
91827	93899	1
40966	89015	1
26303	45711	7
19314	7245	85
46479	65257	7
2846	50727	6
22956	488	2
29953	45123	4
24380	54539	1
28132	38051	2
15827	31331	1
19289	36797	1
68667	74336	2
7309	7310	27
14328	50777	2
23285	42356	1
1823	32096	119
12891	7814	123
33955	44538	6
46668	9140	1
17252	299	4
21717	6692	9
89951	96086	1
13918	53842	3
33919	36308	17
39596	43758	4
17340	22112	14
11434	726	2
14085	26988	8
32016	36297	28
14092	196	1
44344	51043	8
16022	62436	64
75016	78824	1
17429	17430	2
47505	61326	1
2571	68276	1
1031	11478	9
77593	79514	1
55347	62172	3
25799	34129	5
90282	92639	2
75721	78911	2
20063	42230	1
14684	6221	3
37447	46153	7
58223	89489	2
68403	82433	1
12016	3204	60
65274	68519	51
7238	7239	5
40076	64853	1
11769	21966	2
74950	79082	2
77390	81556	4
23152	36923	2
75933	83973	1
8991	9205	8
36082	43932	12
24384	8039	1
30316	52485	126
51293	62299	3
27153	33235	1
37347	41988	8
4361	45945	1
48002	50170	2
28610	64808	32
19967	27867	1
1399	17886	26
35263	37247	1
20042	26159	12
34171	34172	1
35618	54781	12
12471	9333	20
67848	87039	2
30680	44245	15
1382	1383	9
43302	45292	1
35926	8083	8
11163	7881	3
49964	65160	4
50959	71109	1
70277	70519	2
26604	65766	3
85382	96082	1
11002	36121	10
90415	96627	1
27118	80517	1
19454	91253	1
16357	17679	16
54978	84995	3
2566	43571	5
13671	32674	29
1827	30093	1
34133	37392	5
73136	75961	2
10090	19101	4
13630	16103	5
4219	5173	7
9699	9721	1
68030	69991	2
10272	26603	91
10588	25088	8
16040	36092	1
24209	54521	4
19384	32783	19
27862	55279	1
38003	65164	1
6970	9426	4
14494	33623	2
35722	58180	1
31319	55798	2
10742	5142	11
27950	30677	8
70131	78668	1
12292	39633	2
16624	32645	10
40010	45074	4
30376	41062	6
37499	4577	18
30602	36611	1
39107	6263	1
80596	85163	2
26421	3917	81
20344	57904	5
13398	24129	6
17050	7992	35
27433	38400	6
78999	87048	4
59980	74760	1
16390	48039	1
5547	7194	12
71186	71721	1
35254	46061	57
15441	50767	1
1901	4770	6
1266	5918	31
11315	24239	15
72181	80323	3
54215	8967	1
36763	38900	3
1850	20831	4
21214	7827	21
27989	3930	10
24207	37719	48
10581	10582	3
19870	9113	6
19455	19560	12
68785	73659	2
45660	47186	1
21453	61292	5
56371	60455	54
44370	50366	1
7800	9198	73
73278	79751	1
3634	6994	4
17468	64450	12
3746	5037	27
74280	83423	2
12280	12306	18
18915	25852	5
79863	81702	2
74882	74883	2
4045	6800	1
54480	58912	65
44048	48984	3
18536	7488	2
34215	34216	21
1783	23008	9
13104	19932	3
71929	73617	3
61776	64954	1
25356	33018	6
38684	8954	1
18895	24325	16
36725	60429	3
49379	52349	18
36497	41150	6
43777	54447	3
76260	79167	2
19656	50437	81
3635	49582	15
13370	6222	4
10355	51717	1
6225	8139	60
81528	87517	1
44924	48910	18
11715	13704	7
24396	35266	15
10647	35809	1
12936	48376	11
25835	31565	3
14676	37529	6
49322	85045	1
28978	31681	3
13540	16755	1
3787	7618	13
21023	31464	1
75389	82019	1
47299	53351	1
30471	50129	1
87538	88080	2
32336	45487	2
79845	84646	2
23244	52420	90
31712	36214	6
16635	6097	1
1633	1728	4
22190	57421	6
20530	2089	92
18863	52262	2
59957	60388	4
68542	72022	1
20074	37026	4
87787	91052	1
36642	58839	6
16068	33094	6
12962	56162	7
28696	52146	2
14554	3529	1
25833	49787	13
12017	21065	14
75812	83215	1
2025	6287	13
72775	74641	3
10641	37473	1
55613	9798	1
32194	35344	12
30179	39823	1
49172	87277	13
22736	34058	7
84944	84945	6
1367	42345	2
10753	17819	9
89314	90960	4
21809	24162	3
19038	81831	4
16317	27755	27
21850	7643	48
2489	25599	1
21194	3190	1
12273	7976	5
28214	3236	13
45062	8815	1
13746	23089	11
11191	16104	19
54765	90557	7
289	38152	2
54541	8925	4
13866	55513	6
12614	15467	7
12213	22758	3
15164	15166	3
25489	30116	7
25916	35862	5
77406	77407	1
76622	81369	5
15408	5085	37
84299	89859	2
32393	79807	1
66942	69445	1
32963	33374	1
76374	96407	1
24288	30995	3
24747	33896	12
26200	32273	1
5089	5114	5
2011	38174	53
16070	7353	3
12789	13058	1
11306	2187	36
46691	50018	3
18713	7751	28
2163	49447	4
12608	16767	93
15410	24078	38
9385	9706	5
54226	5796	6
19514	68596	2
8602	8998	2
5951	83271	2
23745	23746	2
19663	21580	1
14146	32288	1
3255	32734	1
31688	9454	5
17442	8035	1
42691	42692	19
45628	67567	3
37442	6035	14
36504	52127	2
11549	44861	2
28776	6496	3
35850	66586	4
20275	28813	13
67002	88563	2
16200	4062	130
17689	25404	5
92219	93384	2
46549	48648	10
26426	4097	2
2949	6266	13
28115	45488	5
25692	36598	2
47271	48281	4
29776	5375	8
2369	779	1
2687	9052	132
42024	61528	3
25190	33881	5
38502	48851	1
20974	995	3
90179	92803	2
51198	9650	6
12623	16592	5
21957	9897	6
56730	97130	5
19158	63911	1
78652	84895	2
15266	52612	3
43687	58321	3
66377	88722	1
21941	55680	12
