scaffold1	scaffold2	connections
20815	3644	1
3490	37179	1
11268	24517	1
1459	1815	1
23019	3310	17
38881	41188	1
15166	52269	1
8097	8132	2
61515	8232	1
17752	19	1
643	7879	1
38326	54730	1
17280	3804	1
22070	51807	1
1616	36147	1
22781	7894	13
1253	1834	2
13072	17480	3
13687	15211	1
4685	7645	13
19069	35077	1
11370	6936	2
4597	4854	1
4468	9971	6
20151	236	1
14596	5039	10
11219	18652	1
11523	9491	1
23461	52517	1
13764	3065	1
20396	6369	12
10912	22421	2
11698	16947	7
10687	14812	1
186	3298	1
18260	19151	1
56414	9962	4
24894	25624	7
2035	24040	1
15224	6191	5
93	9860	1
49471	54739	1
36651	36659	1
47402	57956	1
25545	488	1
10853	6459	3
11589	11590	4
42585	46514	1
16681	17156	3
25583	50812	1
24454	9945	1
3996	581	10
2163	25988	6
13926	3072	17
21609	7041	8
41645	50485	1
21850	22780	1
11835	7396	1
10746	17165	2
36003	47674	1
4720	48587	1
539	8578	1
29530	29531	6
15945	26796	10
27047	8092	1
37291	53211	1
14881	14908	2
21145	3574	9
29634	6787	2
26601	54405	2
31594	36261	6
13199	24176	1
35650	6058	1
2458	2786	25
3393	4919	1
2344	7315	1
14686	449	1
27889	36365	1
17440	24748	13
18226	62341	1
9722	9845	6
23961	8216	2
64740	66346	1
12037	4324	1
26342	718	1
10397	61993	1
16905	3325	2
27825	53383	2
12680	45493	1
35603	40511	3
27186	8220	1
42485	7737	1
31055	51769	2
19143	6589	2
40546	54014	4
2463	8681	16
233	4235	66
17115	42177	1
1053	374	1
7013	9581	2
17177	18951	1
23838	61175	1
18079	38442	1
2958	9787	34
5301	6448	1
1922	3220	3
437	8393	1
22390	25314	5
18334	19776	35
2264	7640	7
53989	7471	1
5419	65541	1
28302	48147	1
17948	9149	3
14020	2804	17
10561	7221	10
54236	61286	1
15823	6497	2
22124	28967	3
13946	50024	2
11733	28434	1
35819	41157	3
11543	9706	12
27979	39032	8
19118	33374	1
12049	58733	1
34219	36321	3
18044	465	1
25927	4581	1
2292	39279	2
912	9986	4
50061	50062	1
24703	6956	1
33995	39355	1
10061	34623	1
26782	3444	3
30237	62436	1
21689	39018	1
12193	18275	3
21757	3017	2
21317	37927	2
41537	5969	1
17827	22037	1
16651	43855	1
49379	982	5
16801	16802	3
10101	74522	1
2445	4722	1
33670	51612	1
13526	26491	7
23327	24541	2
28187	50216	1
22521	5944	1
17142	39466	9
13440	20939	1
439	8961	28
10435	14847	10
42535	55337	1
14892	28115	5
12598	14158	5
1298	6084	1
3010	36595	2
18303	23859	9
456	7779	1
22888	6279	13
19606	2327	1
11906	5731	1
110	2248	22
22722	62033	1
17508	598	1
11884	32392	1
28968	45344	1
11969	21903	1
1253	8479	1
54453	54454	3
17344	5182	2
39779	8579	1
359	5512	6
47736	51985	1
21911	21912	3
18070	9640	1
5085	909	1
34403	48944	4
2537	45559	1
3982	3983	1
30237	35755	2
32891	4420	2
1181	17915	7
18744	88	1
5125	5126	32
57153	62115	1
3124	4026	43
40887	79585	1
10951	341	1
12362	16832	1
11095	59138	1
15763	43138	1
1457	25953	1
18846	20102	1
28041	28042	4
16009	2001	1
1012	36429	1
39430	52191	1
65849	95044	1
27049	7496	1
27828	45638	6
17354	25447	1
18711	37328	3
2044	2045	27
4038	5321	2
34772	9702	2
1561	446	4
56810	57409	1
16592	34404	5
1549	7469	1
23361	3393	1
30312	4584	1
21134	21135	1
24333	9711	1
20166	28251	3
11786	9735	1
17326	51236	2
25030	28462	3
11177	24489	3
37958	42906	3
6765	9152	1
13862	3469	1
10421	12055	3
19345	40235	1
25528	44912	3
1947	24514	1
10571	6105	6
58232	70483	2
60905	6709	1
13361	4148	1
11917	31111	3
17628	5173	4
18199	42800	1
22510	33629	7
6692	6693	8
1448	17283	1
23374	7663	1
61763	61764	1
4897	7809	1
11948	24333	5
40014	46946	1
192	4779	2
15030	25871	1
14533	44005	7
5553	6845	3
1790	34886	1
10464	16085	8
10642	5772	1
63318	68635	1
2965	32286	10
2627	3090	1
17814	7343	3
22700	5562	1
27130	81700	1
11736	18766	1
4228	9867	1
11836	13877	1
21350	641	1
20728	5135	1
27167	42230	2
13700	13701	7
14541	47515	2
42963	44860	4
48549	6056	1
25988	29910	1
3591	8418	3
16127	23840	2
30664	35708	2
20249	30385	4
14357	39245	3
12516	22366	1
23095	4686	4
27457	8228	1
5513	6070	1
16255	6236	1
27630	27631	1
32556	6478	1
24776	34110	10
44009	51451	4
36121	41515	3
3453	41223	1
11322	21558	4
18579	69	1
18206	44888	4
10535	15592	6
10065	11723	2
1014	12468	2
5562	7027	1
435	53277	1
9304	9305	11
13592	9089	1
13525	25309	1
41949	41950	2
11543	17915	9
16417	16418	23
18176	32001	2
15886	7832	9
30129	32409	8
22179	24750	1
15968	53396	1
1125	43486	1
38594	41450	1
24797	30028	3
15657	18547	1
4302	5788	1
50634	5607	1
23753	32775	2
280	3766	30
3130	47627	1
19183	54223	3
38966	38967	1
19754	6272	1
10287	321	37
25202	27525	1
1163	12440	18
12124	33422	1
315	760	1
43479	9395	3
10053	7722	9
18986	49634	6
23515	8880	14
21299	41189	3
14021	2821	7
2333	3674	1
15529	2310	2
47467	62907	1
1507	17446	1
18962	18963	1
1409	5984	1
13101	6213	8
15736	38353	4
2527	9431	15
47851	52108	1
40569	40570	6
44854	47548	1
11086	1298	1
10505	9933	1
55869	83154	1
51394	66744	1
35827	61072	1
12199	7813	1
635	6603	1
41251	49536	1
5731	8118	1
39532	58946	3
46500	61226	1
28241	5628	6
1425	22625	13
4269	45275	1
30475	9403	3
25952	32854	14
2558	32258	1
30128	39628	2
9385	9386	79
11484	8287	1
51872	57176	2
15767	8197	2
41906	61393	1
52372	8507	3
12547	44920	2
210	24833	1
1874	21380	3
1299	6182	1
44653	49497	1
10227	8445	1
47591	7865	4
15040	30766	9
15322	23658	3
12043	19230	1
8395	8396	23
2735	59935	1
20324	41685	1
21074	34697	6
11618	18586	1
17028	2885	3
22547	27740	2
60063	61150	1
30982	4216	1
30237	65777	1
15993	5345	29
24419	8131	6
34168	50649	1
3004	54830	1
12738	31180	1
1476	28256	1
10623	13221	25
18219	903	7
2217	275	6
24111	44460	1
36295	40446	3
16197	30039	1
11028	1991	21
24322	3037	2
12124	41090	1
15130	2955	1
3064	3775	1
18001	23363	4
24034	9596	6
3685	8610	2
21531	3441	5
11260	3569	6
18176	6837	1
40867	40872	1
56416	59483	1
5107	7916	1
10590	2948	5
233	2835	41
36878	36990	3
7188	7253	3
13448	902	3
31395	8999	1
3357	3846	2
19244	19245	8
44756	44982	2
15542	40078	4
37896	6386	13
27506	3489	1
12695	3070	9
22508	6285	4
37459	4016	2
38285	38384	1
17768	2910	28
31050	32904	6
14498	38606	1
5394	9455	1
6229	6230	9
25533	31902	1
34895	46024	2
2489	7128	1
26042	28272	1
2688	8863	1
17505	8279	6
27223	3615	2
30060	32389	1
22561	25803	6
13678	3429	1
14375	18547	14
410	42618	2
11048	13520	1
12261	39012	2
46057	46058	2
261	5227	1
12474	24158	7
17801	17802	1
1884	35572	1
2675	8471	5
4685	7869	9
33519	3803	2
16425	6450	1
16361	22832	1
43921	53299	4
3250	52342	2
23190	721	1
26378	29930	2
2564	8017	1
27385	50867	1
13058	912	2
22784	6520	1
10398	3689	1
1194	2510	1
13961	36635	4
20987	33128	6
18161	3775	1
30519	3435	23
1608	1864	1
13185	23946	1
2933	593	5
3393	4206	28
38983	641	1
5777	7097	1
16524	27075	1
1770	2705	1
1906	25334	1
10501	10502	1
1147	11644	1
10943	47647	1
1155	2029	1
14302	6860	1
49961	59102	1
11587	74563	1
39692	40973	2
10294	9081	10
49475	7674	1
26136	376	1
13626	14495	10
23898	564	1
36450	39575	3
16716	77112	1
2147	32981	2
30451	5132	12
11826	201	1
18214	26184	5
54205	62720	1
13126	15311	12
32706	38762	7
30603	36612	16
14103	4217	1
16619	6743	3
42414	45185	1
34967	54008	1
10898	15496	15
1834	9933	6
21913	47949	2
29740	9448	1
3972	924	1
2720	7731	7
22646	22647	2
11940	12527	4
22374	32383	1
15651	23085	1
20078	48004	2
17515	17516	3
2081	436	2
10575	41501	2
1670	5773	1
3025	488	1
18980	5845	1
28226	42659	4
3299	3843	1
662	663	218
3184	6142	1
14536	15288	1
2499	4849	5
13256	40779	2
33236	48415	1
24285	25508	1
734	742	1
1863	22055	1
10783	16696	4
17805	48956	1
14504	33068	4
15763	28399	3
12911	66736	1
25162	28311	2
18379	21813	3
641	7525	1
2274	5735	1
10059	22248	1
15319	2781	3
12208	12618	2
12230	54510	3
18575	26283	9
16032	3530	1
5863	8418	2
32333	869	1
52775	52776	2
4244	46400	1
1287	33548	1
109	1909	22
14486	30698	1
53102	76561	1
20888	33429	1
1058	17163	16
27363	3462	5
22675	30791	1
50821	7511	1
29342	4230	1
10418	17665	1
13135	7921	1
4514	4923	3
4062	7441	1
45154	47547	1
53348	61566	1
1342	4769	1
30974	37547	3
12142	18003	1
19916	2349	4
10802	17125	1
33806	8420	2
23819	43949	1
10057	641	1
47836	54763	1
13154	21150	1
14543	36686	1
17245	34191	1
27418	3793	2
8061	913	1
30201	53776	1
4271	4596	3
39238	43475	1
12825	1857	1
2499	5655	7
173	174	2
62000	70792	1
44024	55560	6
41601	49496	1
16471	846	1
19650	6909	2
14214	54179	2
16058	33243	1
14484	38616	7
12028	9961	35
36404	7229	5
15747	17508	1
36965	51488	1
41526	49038	1
25975	45945	2
155	41318	1
11847	22210	11
17011	19912	14
1413	88	1
10263	7657	4
36600	36601	7
40710	41628	1
15192	32608	4
38498	9141	1
42925	62025	3
62856	62857	2
6198	8961	4
20829	5711	3
46251	49303	1
27142	2947	1
11067	40195	5
23590	7353	13
15003	61675	1
13467	8272	2
10379	24828	1
11374	13066	5
4034	526	10
17351	28004	2
47736	57007	1
34727	50285	1
33620	39203	3
24694	2819	2
24679	9197	2
1526	35505	3
3453	35071	21
14060	30148	6
20436	30127	2
7182	9026	1
446	8353	2
16754	48976	3
18816	32564	11
19796	30822	5
17113	19046	1
20680	27695	2
24435	9872	1
13003	3668	10
26929	50546	2
38620	49950	1
37190	47228	1
17330	3578	1
13904	17212	1
46947	85325	1
25985	38465	1
17911	5075	1
28213	4990	7
1414	1896	1
24768	33417	6
11979	20290	3
2216	2217	2
24559	24683	3
22300	54209	1
21182	36801	1
24517	34491	4
10045	3253	2
4704	8589	13
21225	35072	1
10791	7626	6
22513	63582	1
27491	60186	1
54040	5746	1
37448	52739	1
17588	22248	1
34681	9523	2
29975	49418	1
64411	66709	1
1360	17354	8
25923	50998	3
11360	18780	1
2696	7383	23
6891	6892	1
17395	3259	1
16485	4770	4
5413	709	25
1396	821	4
23110	4757	2
23266	518	58
14389	36761	1
40865	42465	3
4208	7803	1
163	516	1
34084	8354	1
32736	38507	1
41569	5754	1
17575	2759	1
14845	9208	7
42508	42509	2
2027	8169	1
14623	9050	3
24341	66219	1
13223	62283	1
7982	9979	42
41910	49013	3
24698	43869	1
18984	21036	1
4344	8004	1
2519	4189	2
41676	41677	2
25978	57349	4
42142	6766	1
15401	30453	16
26789	4418	4
19590	5778	8
14552	19419	7
15565	15566	7
6762	861	2
42990	46246	1
41077	41078	2
12722	3256	1
42609	43291	2
12411	24878	1
20281	65776	1
30625	37313	2
19822	6352	4
36715	4210	1
19087	3017	1
12788	1958	5
15046	42582	1
2115	29817	1
10864	35062	1
1387	16689	11
17689	7860	7
19516	44067	5
31341	8197	1
20658	29889	4
11040	15037	1
42157	50868	3
10106	27424	2
10949	31787	3
21413	24103	1
17498	40744	7
11441	411	38
13466	21318	12
13170	9736	4
5845	6774	2
3525	4844	11
2095	2751	20
19968	25497	1
26991	38399	2
2988	3234	4
8054	8055	25
31188	6438	15
21165	6109	1
28190	52698	1
1865	5123	1
13026	47668	5
6273	66668	1
25974	3108	1
15165	16813	4
10884	12437	2
6720	7868	1
10334	71664	1
59774	63962	1
29564	4032	1
17237	5652	1
21516	3	1
33227	34013	3
10413	18406	1
3546	43133	1
1830	3471	1
20846	26848	1
1753	30124	1
27964	570	1
13809	18703	5
1576	88	13
3299	916	33
14177	6593	1
42225	9978	2
15983	9649	6
17016	7551	1
15347	7256	2
19936	6029	1
13731	4328	1
2462	2890	1
50878	50879	1
26778	26779	2
19561	26521	3
10853	21633	3
40773	49104	1
12022	7071	2
26080	29062	1
22754	26189	15
13654	18662	1
2030	20939	1
15897	38300	1
17798	34293	1
4509	4795	3
2950	3480	5
17789	21473	4
13338	5585	3
36210	53602	1
14538	39882	1
1997	31075	1
13004	38944	2
27117	50231	2
13695	6722	1
14214	1466	6
13498	4428	1
16845	37723	1
23082	60011	1
33662	428	19
33849	39300	2
7350	9789	19
1110	22137	14
26343	9338	1
27539	318	1
13498	29165	1
1855	60432	1
26012	4166	1
16906	16907	1
16018	986	3
23160	44002	1
15134	41054	5
19273	30	14
9421	9422	9
35262	4820	2
26068	35959	3
12611	32048	1
14034	6757	3
23253	44198	5
31711	51893	1
24258	6224	4
3929	6747	3
10814	12399	3
39083	55595	1
12507	2736	1
17126	22421	3
31106	9715	11
34604	46946	1
16648	43564	1
28040	9182	6
29957	38891	8
14566	1689	14
24975	46400	1
2131	2378	1
33235	4603	1
33219	3331	4
39910	46114	1
30574	7344	6
15534	3891	1
2378	265	1
48117	64733	1
391	5095	1
17270	23868	1
2208	8852	1
45897	45898	3
4096	4097	2
18744	3149	1
20988	20989	1
40097	6671	2
5111	58064	1
12643	12715	1
26758	4227	2
17578	40869	1
1788	35746	1
20765	42976	3
15320	7771	5
27624	51834	7
35716	64528	1
20615	4285	1
28225	5356	1
6609	8034	1
13135	4923	12
53647	767	2
24107	6735	1
22584	33643	1
42809	50632	1
11364	1932	16
20119	90040	1
3242	8557	1
41313	45687	3
12158	12479	1
58821	6558	2
21343	8432	1
4497	6568	3
1394	22038	3
10669	6556	16
1288	21448	5
10516	12170	4
21709	24820	2
13279	16863	1
422	7868	2
47637	47638	2
10567	43704	1
23413	32985	3
12927	13275	19
6202	7353	1
5712	593	55
30014	34877	6
16105	32991	4
20514	37238	5
16148	27510	1
35190	47527	4
6987	7022	1
53664	53665	1
21158	7193	3
13400	14183	1
271	28139	1
11452	6937	2
12109	4943	6
281	3101	15
31401	66473	1
3079	3080	14
16674	26187	1
59961	63073	1
24232	36847	5
55538	55539	1
12290	14192	1
7952	9249	9
17628	3590	1
5416	601	6
14917	248	3
47911	7388	4
20488	25447	7
15486	60788	1
25696	47597	1
23722	26942	1
35288	3629	4
27295	7670	1
1665	5339	19
11913	18663	1
12758	50257	3
17397	45687	4
21963	8790	1
29994	7901	1
18742	34349	1
11835	11836	10
10117	4702	1
38623	43454	1
17909	2054	18
11058	39703	8
20385	25140	1
5696	9755	1
10206	42768	2
11737	14036	5
21114	46063	1
22789	7862	2
18047	19708	4
61077	9961	2
31556	31557	1
2540	446	1
26064	35283	3
26072	32683	10
14392	45733	3
1050	38710	4
16750	31671	1
12939	1845	1
18749	8154	1
11026	24261	1
12881	9293	1
40258	54269	1
12651	18671	1
13425	24342	22
10826	22452	1
13044	18326	1
22274	5702	1
47777	65393	1
17696	5524	2
12800	12988	4
11110	8553	3
18499	60185	1
10818	566	1
21570	41517	1
5217	7909	12
20750	35815	1
20712	2812	1
16379	5186	1
21104	4916	3
21609	5042	1
25710	42357	2
46374	46375	1
5437	953	1
4909	9503	1
19306	25405	3
36308	42634	1
40949	50805	1
31917	31918	3
17132	25633	1
19458	8623	5
14908	7778	1
14112	50077	2
23509	7038	1
3411	35597	1
10512	10512	1
4277	5847	2
20946	3481	2
20387	22615	20
28809	718	2
3921	43015	1
18106	32150	6
22240	22241	4
204	28764	1
31395	6409	1
10845	34452	4
14914	5940	1
11922	47729	2
4963	9733	1
34236	8226	1
14283	1483	4
1051	1762	6
66356	78799	1
2116	4721	21
13152	20572	2
6593	7071	2
46429	46430	1
20812	25006	3
11686	23349	7
21327	9775	1
52549	64501	1
15760	21759	1
28304	64023	2
25331	65378	1
18091	4085	20
1321	30851	6
23162	2553	51
29495	66559	1
38402	56066	1
22888	45399	10
11066	8624	1
12779	24805	2
10603	28453	3
12642	3685	4
16030	30149	3
1269	9553	2
10751	3789	1
11270	2786	2
24308	31513	5
17610	27377	2
17618	43196	1
24135	423	2
37486	37606	2
10186	20327	3
3640	5414	1
12983	19898	3
51616	5682	1
10478	6127	1
30503	3758	4
14448	47017	2
3804	6913	1
15182	3878	2
37880	37881	2
4909	6119	1
21341	2758	11
17858	21529	16
13131	60314	1
12481	794	2
22219	4062	19
18044	28576	1
27684	4173	1
15103	22401	1
3188	3411	1
16778	28170	1
10665	6394	1
49414	8965	1
2857	53507	1
2485	4668	1
1268	16066	2
13583	8370	1
16246	37504	1
12333	968	2
3102	4775	1
1868	5931	1
19821	5743	8
35503	484	1
587	8045	26
31568	33306	4
20564	25496	2
20629	7989	2
5859	5860	2
1123	1786	1
16653	4176	2
27118	53301	1
21942	621	1
24694	579	1
1155	5070	1
13967	19900	1
21060	26663	1
14369	28842	17
32949	60534	1
29899	47198	6
29066	42641	1
22050	57858	1
2929	662	21
20242	28891	4
4573	9438	4
27709	7712	16
1408	9043	2
3794	6386	1
14419	23041	2
10730	481	26
10294	3933	1
5813	8010	47
3797	3842	38
13681	32237	1
13737	2306	9
15667	7657	1
55560	690	1
11102	13806	4
10117	28102	9
13489	4976	5
281	8200	4
37100	56338	1
2208	35264	1
13440	2664	1
2432	24415	13
18856	23032	3
10227	34785	1
2444	4722	1
5754	88	2
17326	23751	2
2085	2313	1
12433	2665	1
48547	8158	1
22715	2968	8
1381	15111	8
28294	3572	18
13747	14320	2
19447	5084	44
20220	5075	8
27847	44374	1
27239	27240	3
1475	62999	2
11191	11228	2
10172	37971	2
43920	8052	1
17775	718	1
16470	19911	5
15441	920	1
1078	1078	1
18871	24326	3
551	88	3
376	5562	3
21709	43694	1
33422	36879	1
59269	6756	1
48369	50651	2
15314	26803	1
645	7477	2
12203	2064	4
1706	28224	1
25416	55078	1
11378	3258	1
5318	8623	31
39844	61292	1
10258	9985	1
12160	18603	18
17204	4741	21
12606	13172	1
16428	2740	1
56118	56119	1
199	4605	1
3548	41981	1
18103	3528	1
22684	39511	1
10149	16192	1
4693	5555	4
2540	719	1
10045	615	1
365	8061	2
10149	758	3
1790	18977	1
22601	49048	1
22075	8960	1
47319	55461	1
26589	41897	1
18752	4597	32
20756	2866	1
16891	23262	2
10005	59955	2
14879	17990	16
25750	8066	2
28733	29765	2
10905	2837	7
16027	6451	4
2460	2461	5
10739	16296	17
1869	1870	11
25425	7647	1
2271	4844	30
20637	34848	10
13456	6244	4
14850	32348	3
15665	54193	2
19609	30372	1
10302	18456	20
18613	9261	1
221	993	7
29438	63715	2
15769	25209	1
14666	5147	24
15379	48294	4
27204	29651	2
20861	5005	27
1552	25085	10
12551	1791	47
31745	8524	1
21210	4421	3
28536	42245	2
1383	58126	1
17821	5051	1
38966	41849	1
16198	39652	12
15275	16399	2
31010	7864	4
25354	51469	1
4750	907	1
40368	51624	1
1596	2259	25
51356	52983	1
2828	3810	1
34409	6312	1
27508	27509	2
12998	7034	9
10368	202	1
11496	15611	1
33235	51732	1
20894	2480	1
34842	8618	1
13789	23867	1
49295	7820	1
14760	43073	1
39522	44951	1
15391	51297	2
18174	3071	3
4295	8904	14
23396	28351	2
3961	6796	1
23660	39979	1
16736	17119	1
23490	2570	1
21513	22012	3
19753	20632	1
4322	9325	1
11084	15032	1
4994	571	3
28654	43961	3
1275	21850	3
32619	40744	12
21102	36148	1
19207	36111	1
14801	19806	2
17152	4419	3
16049	3922	13
12041	8978	1
28057	45877	1
27306	39617	3
12345	27460	1
15517	17799	1
6355	8966	1
6191	989	1
18277	47312	3
2027	4898	12
12820	3523	25
19732	32678	1
21372	31196	1
24776	40069	2
37599	37600	4
20394	20655	1
6135	908	2
376	51454	1
21886	37091	1
10583	47450	3
8528	93	18
29008	57180	3
41707	48932	1
16355	6054	27
12492	702	1
20222	20223	3
2762	7309	1
10061	12582	25
16022	37961	1
11730	3703	7
12484	19455	1
23772	609	7
12201	24679	1
5999	6000	14
22094	6048	1
3591	4956	2
2288	4866	7
29828	66679	1
19514	52329	1
28852	29404	4
1450	18788	13
9360	9394	1
30432	9032	2
4102	8089	1
15686	6494	2
25497	4676	1
8980	8981	12
27206	57791	4
10399	17611	14
21680	9469	6
43025	5500	1
65769	65950	1
12564	35188	1
22753	34155	3
39173	5	4
15529	5183	2
32626	53411	1
15498	27593	1
40398	9673	1
719	9474	1
55565	8404	4
3317	4225	10
10653	13856	1
29913	4298	1
7495	8429	2
51625	51626	1
43079	46159	1
3514	43424	6
14547	5169	5
14778	21052	11
25873	9735	1
11923	7164	27
14206	14541	1
16064	86306	1
21846	327	10
177	9573	1
19808	3004	6
4839	7527	1
28185	32697	2
14172	32564	1
26886	8124	5
20442	23784	1
50397	8323	1
13877	44858	1
21717	6693	1
27779	4277	1
13058	24908	1
20416	7740	6
17221	673	6
28897	5416	1
30425	9391	7
11373	16762	6
26692	8751	3
14543	8342	4
12165	560	1
593	6240	32
13010	14615	1
2067	41532	3
3521	39952	3
27243	38545	3
225	3266	34
21835	42104	4
33639	33640	3
14293	20226	15
15929	3525	1
1111	651	53
27865	46615	5
5122	53259	3
16116	38271	2
21138	21139	4
23055	7807	2
6014	6800	1
18151	51052	2
16199	39	8
13911	9370	1
18300	29522	1
1251	7894	10
10274	48850	1
15253	27830	3
1332	35116	1
26012	26013	7
25434	25435	6
30925	8059	2
11158	2131	19
10581	2423	1
16534	5289	2
22535	44106	1
27921	64464	2
16286	5870	15
48144	56203	1
42246	57136	1
33555	43162	2
1300	30217	1
2378	28809	1
17204	6933	12
